Fecha,Estado,Sector, Crédito Real , Exportación Real 
01/10/2015,Baja California Sur , II. Sector industrial," $2,291.89 "," $1,081.12 "
01/01/2016,Baja California Sur , II. Sector industrial," $2,121.53 ", $669.53 
01/04/2016,Baja California Sur , II. Sector industrial," $2,467.72 ", $742.27 
01/07/2016,Baja California Sur , II. Sector industrial," $3,106.59 "," $1,165.09 "
01/10/2016,Baja California Sur , II. Sector industrial," $3,910.31 "," $1,287.15 "
01/01/2017,Baja California Sur , II. Sector industrial," $3,700.82 ", $24.04 
01/04/2017,Baja California Sur , II. Sector industrial," $3,658.69 ", $892.87 
01/07/2017,Baja California Sur , II. Sector industrial," $3,917.64 ", $48.79 
01/10/2017,Baja California Sur , II. Sector industrial," $2,454.01 "," $1,362.35 "
01/01/2007,Baja California Sur , III. Sector servicios y otras actividades," $2,946.21 ", $492.12 
01/04/2007,Baja California Sur , III. Sector servicios y otras actividades," $1,576.19 ", $280.43 
01/07/2007,Baja California Sur , III. Sector servicios y otras actividades," $2,687.00 ", $429.37 
01/10/2007,Baja California Sur , III. Sector servicios y otras actividades," $2,868.36 ", $386.49 
01/01/2008,Baja California Sur , III. Sector servicios y otras actividades," $2,665.82 ", $421.70 
01/04/2008,Baja California Sur , III. Sector servicios y otras actividades," $3,021.36 ", $666.73 
01/07/2008,Baja California Sur , III. Sector servicios y otras actividades," $3,234.50 ", $360.04 
01/10/2008,Baja California Sur , III. Sector servicios y otras actividades," $3,614.53 ", $475.51 
01/01/2009,Baja California Sur , III. Sector servicios y otras actividades," $3,837.72 ", $529.91 
01/04/2009,Baja California Sur , III. Sector servicios y otras actividades," $3,667.51 ", $530.01 
01/07/2009,Baja California Sur , III. Sector servicios y otras actividades," $3,213.44 ", $381.78 
01/10/2009,Baja California Sur , III. Sector servicios y otras actividades," $3,347.84 ", $688.36 
01/01/2010,Baja California Sur , III. Sector servicios y otras actividades," $3,045.19 ", $2.10 
01/04/2010,Baja California Sur , III. Sector servicios y otras actividades," $3,313.64 ", $422.30 
01/07/2010,Baja California Sur , III. Sector servicios y otras actividades," $3,157.61 ", $635.64 
01/10/2010,Baja California Sur , III. Sector servicios y otras actividades," $3,105.89 ", $447.01 
01/01/2011,Baja California Sur , III. Sector servicios y otras actividades," $2,829.25 ", $501.26 
01/04/2011,Baja California Sur , III. Sector servicios y otras actividades," $3,000.45 ", $392.53 
01/07/2011,Baja California Sur , III. Sector servicios y otras actividades," $3,127.55 ", $455.71 
01/10/2011,Baja California Sur , III. Sector servicios y otras actividades," $2,901.15 ", $463.95 
01/01/2012,Baja California Sur , III. Sector servicios y otras actividades," $2,544.30 ", $494.28 
01/04/2012,Baja California Sur , III. Sector servicios y otras actividades," $2,448.38 ", $370.89 
01/07/2012,Baja California Sur , III. Sector servicios y otras actividades," $2,543.49 ", $545.37 
01/10/2012,Baja California Sur , III. Sector servicios y otras actividades," $2,562.41 ", $444.63 
01/01/2013,Baja California Sur , III. Sector servicios y otras actividades," $2,613.65 ", $429.64 
01/04/2013,Baja California Sur , III. Sector servicios y otras actividades," $2,850.63 ", $361.23 
01/07/2013,Baja California Sur , III. Sector servicios y otras actividades," $3,072.41 ", $564.27 
01/10/2013,Baja California Sur , III. Sector servicios y otras actividades," $3,592.60 ", $504.70 
01/01/2014,Baja California Sur , III. Sector servicios y otras actividades," $2,715.91 ", $2.06 
01/04/2014,Baja California Sur , III. Sector servicios y otras actividades," $2,584.87 ", $3.02 
01/07/2014,Baja California Sur , III. Sector servicios y otras actividades," $2,625.74 ", $3.30 
01/10/2014,Baja California Sur , III. Sector servicios y otras actividades," $3,788.12 ", $2.63 
01/01/2015,Baja California Sur , III. Sector servicios y otras actividades," $2,876.77 ", $416.27 
01/04/2015,Baja California Sur , III. Sector servicios y otras actividades," $2,808.89 ", $601.11 
01/07/2015,Baja California Sur , III. Sector servicios y otras actividades," $3,129.06 ", $6.19 
01/10/2015,Baja California Sur , III. Sector servicios y otras actividades," $2,711.34 ", $6.45 
01/01/2016,Baja California Sur , III. Sector servicios y otras actividades," $2,432.77 ", $6.18 
01/04/2016,Baja California Sur , III. Sector servicios y otras actividades," $2,489.87 ", $7.86 
01/07/2016,Baja California Sur , III. Sector servicios y otras actividades," $2,825.06 ", $7.26 
01/10/2016,Baja California Sur , III. Sector servicios y otras actividades," $2,733.54 ", $6.73 
01/01/2017,Baja California Sur , III. Sector servicios y otras actividades," $2,598.09 ", $837.65 
01/04/2017,Baja California Sur , III. Sector servicios y otras actividades," $5,637.98 ", $7.34 
01/07/2017,Baja California Sur , III. Sector servicios y otras actividades," $5,985.71 ", $764.07 
01/10/2017,Baja California Sur , III. Sector servicios y otras actividades," $6,361.25 ", $8.13 
01/01/2007,Campeche ," I. Sector agropecuario, silvícola y pesquero", $64.56 ," $81,490.96 "
01/04/2007,Campeche ," I. Sector agropecuario, silvícola y pesquero", $60.32 ," $98,547.02 "
01/07/2007,Campeche ," I. Sector agropecuario, silvícola y pesquero", $46.87 ," $108,837.07 "
01/10/2007,Campeche ," I. Sector agropecuario, silvícola y pesquero", $46.45 ," $123,126.62 "
01/01/2008,Campeche ," I. Sector agropecuario, silvícola y pesquero", $73.05 ," $113,150.66 "
01/04/2008,Campeche ," I. Sector agropecuario, silvícola y pesquero", $92.28 ," $126,113.68 "
01/07/2008,Campeche ," I. Sector agropecuario, silvícola y pesquero", $56.12 ," $113,964.32 "
01/10/2008,Campeche ," I. Sector agropecuario, silvícola y pesquero", $61.49 ," $68,407.25 "
01/01/2009,Campeche ," I. Sector agropecuario, silvícola y pesquero", $88.14 ," $51,291.25 "
01/04/2009,Campeche ," I. Sector agropecuario, silvícola y pesquero", $102.84 ," $66,233.34 "
01/07/2009,Campeche ," I. Sector agropecuario, silvícola y pesquero", $89.40 ," $75,009.52 "
01/10/2009,Campeche ," I. Sector agropecuario, silvícola y pesquero", $56.70 ," $84,704.35 "
01/01/2010,Campeche ," I. Sector agropecuario, silvícola y pesquero", $125.47 ," $75,835.02 "
01/04/2010,Campeche ," I. Sector agropecuario, silvícola y pesquero", $105.35 ," $76,837.88 "
01/07/2010,Campeche ," I. Sector agropecuario, silvícola y pesquero", $83.16 ," $82,182.59 "
01/10/2010,Campeche ," I. Sector agropecuario, silvícola y pesquero", $63.18 ," $97,397.01 "
01/01/2011,Campeche ," I. Sector agropecuario, silvícola y pesquero", $45.32 ," $94,863.18 "
01/04/2011,Campeche ," I. Sector agropecuario, silvícola y pesquero", $83.17 ," $102,412.30 "
01/07/2011,Campeche ," I. Sector agropecuario, silvícola y pesquero", $70.05 ," $95,845.65 "
01/10/2011,Campeche ," I. Sector agropecuario, silvícola y pesquero", $45.96 ," $116,824.51 "
01/01/2012,Campeche ," I. Sector agropecuario, silvícola y pesquero", $34.46 ," $106,343.43 "
01/04/2012,Campeche ," I. Sector agropecuario, silvícola y pesquero", $211.80 ," $92,467.91 "
01/07/2012,Campeche ," I. Sector agropecuario, silvícola y pesquero", $322.07 ," $99,357.05 "
01/10/2012,Campeche ," I. Sector agropecuario, silvícola y pesquero", $155.95 ," $95,367.57 "
01/01/2013,Campeche ," I. Sector agropecuario, silvícola y pesquero", $530.96 ," $89,653.51 "
01/04/2013,Campeche ," I. Sector agropecuario, silvícola y pesquero", $540.04 ," $78,841.63 "
01/07/2013,Campeche ," I. Sector agropecuario, silvícola y pesquero", $517.65 ," $89,286.70 "
01/10/2013,Campeche ," I. Sector agropecuario, silvícola y pesquero", $170.00 ," $86,444.19 "
01/01/2014,Campeche ," I. Sector agropecuario, silvícola y pesquero", $190.43 ," $78,800.81 "
01/04/2014,Campeche ," I. Sector agropecuario, silvícola y pesquero", $234.20 ," $75,136.19 "
01/07/2014,Campeche ," I. Sector agropecuario, silvícola y pesquero", $233.49 ," $71,002.20 "
01/10/2014,Campeche ," I. Sector agropecuario, silvícola y pesquero", $234.59 ," $57,270.26 "
01/01/2015,Campeche ," I. Sector agropecuario, silvícola y pesquero", $236.84 ," $43,453.50 "
01/04/2015,Campeche ," I. Sector agropecuario, silvícola y pesquero", $245.60 ," $44,637.32 "
01/07/2015,Campeche ," I. Sector agropecuario, silvícola y pesquero", $211.76 ," $41,816.97 "
01/10/2015,Campeche ," I. Sector agropecuario, silvícola y pesquero", $216.20 ," $33,523.68 "
01/01/2016,Campeche ," I. Sector agropecuario, silvícola y pesquero", $196.16 ," $26,960.31 "
01/04/2016,Campeche ," I. Sector agropecuario, silvícola y pesquero", $221.30 ," $35,979.57 "
01/07/2016,Campeche ," I. Sector agropecuario, silvícola y pesquero", $327.24 ," $45,122.45 "
01/10/2016,Campeche ," I. Sector agropecuario, silvícola y pesquero", $454.94 ," $47,021.27 "
01/01/2017,Campeche ," I. Sector agropecuario, silvícola y pesquero", $415.54 ," $49,303.14 "
01/04/2017,Campeche ," I. Sector agropecuario, silvícola y pesquero", $444.24 ," $40,369.00 "
01/07/2017,Campeche ," I. Sector agropecuario, silvícola y pesquero", $405.78 ," $46,696.08 "
01/10/2017,Campeche ," I. Sector agropecuario, silvícola y pesquero", $540.59 ," $64,848.01 "
01/01/2007,Campeche , II. Sector industrial, $280.65 , $11.30 
01/04/2007,Campeche , II. Sector industrial, $694.99 , $60.53 
01/07/2007,Campeche , II. Sector industrial," $1,498.42 ", $24.67 
01/10/2007,Campeche , II. Sector industrial," $1,833.53 ", $18.51 
01/01/2008,Campeche , II. Sector industrial," $1,893.89 ", $24.79 
01/04/2008,Campeche , II. Sector industrial, $512.87 , $114.58 
01/07/2008,Campeche , II. Sector industrial," $1,725.97 ", $17.12 
01/10/2008,Campeche , II. Sector industrial," $2,324.13 ", $16.35 
01/04/2009,Campeche , II. Sector industrial," $1,989.54 ", $67.53 
01/01/2010,Campeche , II. Sector industrial," $1,210.95 ", $17.77 
01/04/2010,Campeche , II. Sector industrial," $1,139.85 ", $54.35 
01/07/2010,Campeche , II. Sector industrial, $978.63 , $25.41 
01/10/2010,Campeche , II. Sector industrial, $963.20 , $26.58 
01/01/2011,Campeche , II. Sector industrial, $864.51 , $64.12 
01/04/2011,Campeche , II. Sector industrial, $971.46 , $95.49 
01/07/2011,Campeche , II. Sector industrial," $1,120.01 ", $30.59 
01/10/2011,Campeche , II. Sector industrial," $1,133.29 ", $5.49 
01/01/2012,Campeche , II. Sector industrial, $887.35 , $24.15 
01/04/2012,Campeche , II. Sector industrial," $1,232.07 ", $85.38 
01/07/2012,Campeche , II. Sector industrial," $1,246.37 ", $80.81 
01/10/2012,Campeche , II. Sector industrial," $1,319.48 ", $77.74 
01/01/2013,Campeche , II. Sector industrial," $1,337.58 ", $60.25 
01/04/2013,Campeche , II. Sector industrial," $1,444.58 ", $165.79 
01/07/2013,Campeche , II. Sector industrial," $1,301.53 ", $68.95 
01/10/2013,Campeche , II. Sector industrial," $5,190.80 ", $26.68 
01/01/2014,Campeche , II. Sector industrial," $5,214.39 ", $30.99 
01/04/2014,Campeche , II. Sector industrial," $5,371.81 ", $245.87 
01/07/2014,Campeche , II. Sector industrial," $3,493.80 ", $39.85 
01/10/2014,Campeche , II. Sector industrial," $3,962.67 ", $12.22 
01/01/2015,Campeche , II. Sector industrial," $3,326.76 ", $17.28 
01/04/2015,Campeche , II. Sector industrial," $3,204.03 ", $320.82 
01/07/2015,Campeche , II. Sector industrial," $3,333.53 ", $103.10 
01/10/2015,Campeche , II. Sector industrial," $3,599.23 ", $17.20 
01/01/2016,Campeche , II. Sector industrial," $3,753.03 ", $13.52 
01/04/2016,Campeche , II. Sector industrial," $3,446.76 ", $121.75 
01/07/2016,Campeche , II. Sector industrial," $3,323.04 ", $249.15 
01/10/2016,Campeche , II. Sector industrial," $2,889.33 ", $67.59 
01/01/2017,Campeche , II. Sector industrial," $2,576.86 ", $156.34 
01/04/2017,Campeche , II. Sector industrial," $2,495.33 ", $110.60 
01/07/2017,Campeche , II. Sector industrial," $2,389.66 ", $26.62 
01/10/2017,Campeche , II. Sector industrial," $2,186.16 ", $19.60 
01/01/2007,Campeche , III. Sector servicios y otras actividades," $1,033.02 ", $16.57 
01/04/2007,Campeche , III. Sector servicios y otras actividades," $2,519.03 ", $40.04 
01/07/2007,Campeche , III. Sector servicios y otras actividades," $2,657.06 ", $51.66 
01/10/2007,Campeche , III. Sector servicios y otras actividades," $2,214.17 ", $39.08 
01/01/2008,Campeche , III. Sector servicios y otras actividades," $1,703.42 ", $19.19 
01/04/2008,Campeche , III. Sector servicios y otras actividades," $1,739.18 ", $26.70 
01/07/2008,Campeche , III. Sector servicios y otras actividades," $1,926.64 ", $20.44 
01/10/2008,Campeche , III. Sector servicios y otras actividades," $2,130.17 ", $6.70 
01/01/2009,Campeche , III. Sector servicios y otras actividades," $1,983.58 ", $17.84 
01/04/2009,Campeche , III. Sector servicios y otras actividades," $1,691.03 ", $7.69 
01/07/2009,Campeche , III. Sector servicios y otras actividades," $1,416.36 ", $37.47 
01/10/2009,Campeche , III. Sector servicios y otras actividades," $1,556.13 ", $29.35 
01/01/2010,Campeche , III. Sector servicios y otras actividades," $1,383.52 ", $9.65 
01/04/2010,Campeche , III. Sector servicios y otras actividades," $1,506.96 ", $10.72 
01/07/2010,Campeche , III. Sector servicios y otras actividades," $1,585.83 ", $11.41 
01/10/2010,Campeche , III. Sector servicios y otras actividades," $1,479.75 ", $10.25 
01/01/2011,Campeche , III. Sector servicios y otras actividades," $2,324.40 ", $3.41 
01/04/2011,Campeche , III. Sector servicios y otras actividades," $2,320.94 ", $5.71 
01/07/2011,Campeche , III. Sector servicios y otras actividades," $2,981.35 ", $5.34 
01/10/2011,Campeche , III. Sector servicios y otras actividades," $3,266.84 ", $8.30 
01/01/2012,Campeche , III. Sector servicios y otras actividades," $2,842.34 ", $8.81 
01/04/2012,Campeche , III. Sector servicios y otras actividades," $3,043.72 ", $10.37 
01/07/2012,Campeche , III. Sector servicios y otras actividades," $4,152.42 ", $8.81 
01/10/2012,Campeche , III. Sector servicios y otras actividades," $3,990.93 ", $8.42 
01/01/2013,Campeche , III. Sector servicios y otras actividades," $3,897.49 ", $9.06 
01/04/2013,Campeche , III. Sector servicios y otras actividades," $2,713.03 ", $9.06 
01/07/2013,Campeche , III. Sector servicios y otras actividades," $2,838.24 ", $9.53 
01/10/2013,Campeche , III. Sector servicios y otras actividades," $2,917.00 ", $10.29 
01/01/2014,Campeche , III. Sector servicios y otras actividades," $2,030.88 ", $8.11 
01/04/2014,Campeche , III. Sector servicios y otras actividades," $2,052.39 ", $10.36 
01/07/2014,Campeche , III. Sector servicios y otras actividades," $2,235.41 ", $11.50 
01/10/2014,Campeche , III. Sector servicios y otras actividades," $2,460.18 ", $15.48 
01/01/2015,Campeche , III. Sector servicios y otras actividades," $2,182.03 ", $4.86 
01/04/2015,Campeche , III. Sector servicios y otras actividades," $2,116.39 ", $4.90 
01/07/2015,Campeche , III. Sector servicios y otras actividades," $2,586.27 ", $5.96 
01/10/2015,Campeche , III. Sector servicios y otras actividades," $2,467.49 ", $5.54 
01/01/2016,Campeche , III. Sector servicios y otras actividades," $2,536.55 ", $5.96 
01/04/2016,Campeche , III. Sector servicios y otras actividades," $2,490.50 ", $5.63 
01/07/2016,Campeche , III. Sector servicios y otras actividades," $2,099.16 ", $6.07 
01/10/2016,Campeche , III. Sector servicios y otras actividades," $2,196.51 ", $4.03 
01/01/2017,Campeche , III. Sector servicios y otras actividades," $2,646.06 ", $11.41 
01/04/2017,Campeche , III. Sector servicios y otras actividades," $2,727.17 ", $16.85 
01/07/2017,Campeche , III. Sector servicios y otras actividades," $2,777.37 ", $22.75 
01/10/2017,Campeche , III. Sector servicios y otras actividades," $2,789.37 ", $18.17 
01/01/2007,Chiapas ," I. Sector agropecuario, silvícola y pesquero", $430.86 ," $1,512.49 "
01/04/2007,Chiapas ," I. Sector agropecuario, silvícola y pesquero", $394.70 ," $1,804.45 "
01/07/2007,Chiapas ," I. Sector agropecuario, silvícola y pesquero", $329.37 ," $1,960.68 "
01/10/2007,Chiapas ," I. Sector agropecuario, silvícola y pesquero", $619.35 ," $2,142.56 "
01/01/2008,Chiapas ," I. Sector agropecuario, silvícola y pesquero", $722.97 ," $1,919.04 "
